"Dataset_ID","slice","Lat","Lon","Jul","MAT"
4484,7500,54.71194,-1.2988,"boreal","other"
4484,8500,54.71194,-1.2988,"boreal","other"
4485,1000,42.366667,22.833333,"other","other"
4485,6000,42.366667,22.833333,"other","other"
4485,6500,42.366667,22.833333,"other","other"
4485,7000,42.366667,22.833333,"other","other"
4485,7500,42.366667,22.833333,"other","other"
4485,8000,42.366667,22.833333,"other","other"
4485,9000,42.366667,22.833333,"other","other"
4485,1500,42.366667,22.833333,"other","other"
4485,2000,42.366667,22.833333,"other","other"
4485,2500,42.366667,22.833333,"other","other"
4485,3000,42.366667,22.833333,"other","other"
4485,3500,42.366667,22.833333,"other","other"
4485,4000,42.366667,22.833333,"other","other"
4485,4500,42.366667,22.833333,"other","other"
4485,5000,42.366667,22.833333,"other","other"
4485,5500,42.366667,22.833333,"other","other"
4490,4500,59.43194,24.89246,"other","other"
4490,5000,59.43194,24.89246,"other","other"
4490,5500,59.43194,24.89246,"other","other"
4490,6000,59.43194,24.89246,"boreal","other"
4490,0,59.43194,24.89246,"boreal","other"
4490,500,59.43194,24.89246,"other","other"
4490,1000,59.43194,24.89246,"other","other"
4490,1500,59.43194,24.89246,"other","other"
4490,2000,59.43194,24.89246,"other","other"
4490,2500,59.43194,24.89246,"other","other"
4490,3000,59.43194,24.89246,"other","other"
4490,3500,59.43194,24.89246,"other","other"
4490,4000,59.43194,24.89246,"other","other"
4492,4500,43.15,-3.433333,"other","other"
4492,5000,43.15,-3.433333,"other","other"
4492,5500,43.15,-3.433333,"other","other"
4492,6500,43.15,-3.433333,"other","other"
4492,0,43.15,-3.433333,"other","other"
4492,500,43.15,-3.433333,"other","other"
4492,1000,43.15,-3.433333,"other","other"
4492,1500,43.15,-3.433333,"other","other"
4492,2000,43.15,-3.433333,"other","other"
4492,2500,43.15,-3.433333,"other","other"
4492,3000,43.15,-3.433333,"other","other"
4492,3500,43.15,-3.433333,"other","other"
4492,4000,43.15,-3.433333,"other","other"
4492,8500,43.15,-3.433333,"other","other"
4492,7000,43.15,-3.433333,"other","other"
4492,7500,43.15,-3.433333,"other","other"
4492,8000,43.15,-3.433333,"other","other"
4492,9000,43.15,-3.433333,"other","other"
4497,2500,58.5,22.333333,"other","other"
4497,3500,58.5,22.333333,"other","other"
4497,4000,58.5,22.333333,"other","other"
4497,4500,58.5,22.333333,"other","other"
4497,3000,58.5,22.333333,"other","other"
4497,8000,58.5,22.333333,"other","other"
4497,9500,58.5,22.333333,"other","other"
4497,10000,58.5,22.333333,"boreal","other"
4497,2000,58.5,22.333333,"other","other"
4497,5500,58.5,22.333333,"other","other"
4497,6000,58.5,22.333333,"other","other"
4497,6500,58.5,22.333333,"other","other"
4497,7000,58.5,22.333333,"other","other"
4497,7500,58.5,22.333333,"other","other"
4497,500,58.5,22.333333,"boreal","other"
4497,1000,58.5,22.333333,"other","other"
4497,1500,58.5,22.333333,"other","other"
4498,500,61.3398,21.95107,"boreal","other"
4498,1000,61.3398,21.95107,"other","other"
4498,1500,61.3398,21.95107,"other","other"
4498,2000,61.3398,21.95107,"other","other"
4498,0,61.3398,21.95107,"other","other"
4498,2500,61.3398,21.95107,"other","other"
4498,3000,61.3398,21.95107,"other","other"
4498,3500,61.3398,21.95107,"other","other"
4498,4000,61.3398,21.95107,"other","other"
4501,2500,47.172222,13.9,"boreal","other"
4501,3500,47.172222,13.9,"boreal","other"
4501,4000,47.172222,13.9,"boreal","other"
4501,4500,47.172222,13.9,"boreal","other"
4501,0,47.172222,13.9,"boreal","other"
4501,500,47.172222,13.9,"boreal","other"
4501,1000,47.172222,13.9,"boreal","other"
4501,1500,47.172222,13.9,"boreal","other"
4501,2000,47.172222,13.9,"boreal","other"
4501,9500,47.172222,13.9,"boreal","other"
4501,10000,47.172222,13.9,"boreal","other"
4501,5500,47.172222,13.9,"boreal","other"
4501,6000,47.172222,13.9,"boreal","other"
4501,6500,47.172222,13.9,"boreal","other"
4501,5000,47.172222,13.9,"boreal","other"
4501,7500,47.172222,13.9,"boreal","other"
4501,8000,47.172222,13.9,"boreal","other"
4501,8500,47.172222,13.9,"boreal","other"
4501,7000,47.172222,13.9,"boreal","other"
4501,9000,47.172222,13.9,"boreal","other"
4502,500,51.017778,3.944722,"other","other"
4502,1500,51.017778,3.944722,"other","other"
4502,2000,51.017778,3.944722,"other","other"
4502,2500,51.017778,3.944722,"other","other"
4502,3000,51.017778,3.944722,"other","other"
4502,3500,51.017778,3.944722,"other","other"
4502,4000,51.017778,3.944722,"other","other"
4505,2500,56.316667,57.883333,"other","other"
4505,3000,56.316667,57.883333,"other","other"
4505,3500,56.316667,57.883333,"other","other"
4505,4000,56.316667,57.883333,"other","other"
4505,0,56.316667,57.883333,"other","other"
4505,500,56.316667,57.883333,"other","other"
4505,1000,56.316667,57.883333,"other","other"
4505,1500,56.316667,57.883333,"other","other"
4505,2000,56.316667,57.883333,"other","other"
4505,4500,56.316667,57.883333,"other","other"
4505,5000,56.316667,57.883333,"other","other"
4505,5500,56.316667,57.883333,"other","other"
4505,6000,56.316667,57.883333,"other","other"
4505,6500,56.316667,57.883333,"other","other"
4505,7000,56.316667,57.883333,"other","other"
4505,7500,56.316667,57.883333,"other","other"
4505,8000,56.316667,57.883333,"boreal","other"
4505,8500,56.316667,57.883333,"boreal","other"
4517,500,50.60464,16.213235,"other","other"
4517,1000,50.60464,16.213235,"other","other"
4517,1500,50.60464,16.213235,"other","other"
4517,0,50.60464,16.213235,"other","other"
4517,8000,50.60464,16.213235,"other","other"
4517,9000,50.60464,16.213235,"other","other"
4517,9500,50.60464,16.213235,"other","other"
4517,10000,50.60464,16.213235,"other","other"
4517,3000,50.60464,16.213235,"other","other"
4517,3500,50.60464,16.213235,"other","other"
4517,2000,50.60464,16.213235,"other","other"
4517,2500,50.60464,16.213235,"other","other"
4517,6000,50.60464,16.213235,"other","other"
4517,6500,50.60464,16.213235,"other","other"
4517,4500,50.60464,16.213235,"other","other"
4517,5000,50.60464,16.213235,"other","other"
4517,7500,50.60464,16.213235,"other","other"
4523,1000,58.5205,25.42171,"other","other"
4523,1500,58.5205,25.42171,"boreal","other"
4523,6500,58.5205,25.42171,"other","other"
4523,7500,58.5205,25.42171,"other","other"
4523,8000,58.5205,25.42171,"other","other"
4523,8500,58.5205,25.42171,"other","other"
4523,2000,58.5205,25.42171,"boreal","other"
4523,2500,58.5205,25.42171,"other","other"
4523,3000,58.5205,25.42171,"other","other"
4523,3500,58.5205,25.42171,"other","other"
4523,4000,58.5205,25.42171,"other","other"
4523,4500,58.5205,25.42171,"other","other"
4523,5000,58.5205,25.42171,"other","other"
4523,5500,58.5205,25.42171,"other","other"
4523,6000,58.5205,25.42171,"other","other"
4523,9000,58.5205,25.42171,"boreal","other"
4524,5000,48.416667,1.75,"other","other"
4524,5500,48.416667,1.75,"other","other"
4524,6000,48.416667,1.75,"other","other"
4524,4500,48.416667,1.75,"other","other"
4524,500,48.416667,1.75,"other","other"
4524,1000,48.416667,1.75,"other","other"
4524,1500,48.416667,1.75,"other","other"
4524,2000,48.416667,1.75,"other","other"
4524,2500,48.416667,1.75,"other","other"
4524,3000,48.416667,1.75,"other","other"
4524,3500,48.416667,1.75,"other","other"
4524,4000,48.416667,1.75,"other","other"
4524,8000,48.416667,1.75,"other","other"
4524,6500,48.416667,1.75,"other","other"
4524,7000,48.416667,1.75,"other","other"
4524,7500,48.416667,1.75,"other","other"
4524,10000,48.416667,1.75,"other","other"
4524,8500,48.416667,1.75,"other","other"
4524,9000,48.416667,1.75,"other","other"
4524,9500,48.416667,1.75,"other","other"
4527,1000,48.97805,17.200255,"other","other"
4527,1500,48.97805,17.200255,"other","other"
4527,2000,48.97805,17.200255,"other","other"
4527,2500,48.97805,17.200255,"boreal","other"
4527,3000,48.97805,17.200255,"other","other"
4527,7500,48.97805,17.200255,"other","other"
4527,8000,48.97805,17.200255,"other","other"
4527,8500,48.97805,17.200255,"other","other"
4527,9000,48.97805,17.200255,"other","other"
4527,9500,48.97805,17.200255,"other","other"
4527,3500,48.97805,17.200255,"other","other"
4527,4000,48.97805,17.200255,"other","other"
4527,4500,48.97805,17.200255,"other","other"
4527,5000,48.97805,17.200255,"other","other"
4527,5500,48.97805,17.200255,"other","other"
4527,6000,48.97805,17.200255,"other","other"
4527,6500,48.97805,17.200255,"other","other"
4527,7000,48.97805,17.200255,"other","other"
4527,500,48.97805,17.200255,"other","other"
4527,10000,48.97805,17.200255,"other","other"
4529,7000,52.516667,0.25,"other","other"
4529,7500,52.516667,0.25,"other","other"
4529,2000,52.516667,0.25,"other","other"
4529,6500,52.516667,0.25,"other","other"
4529,1000,52.516667,0.25,"other","other"
4529,1500,52.516667,0.25,"boreal","other"
4529,4000,52.516667,0.25,"other","other"
4529,2500,52.516667,0.25,"other","other"
4529,3000,52.516667,0.25,"other","other"
4529,3500,52.516667,0.25,"other","other"
4529,4500,52.516667,0.25,"other","other"
4531,500,58.466667,22.383333,"other","other"
4531,5500,58.466667,22.383333,"other","other"
4531,6000,58.466667,22.383333,"other","other"
4531,6500,58.466667,22.383333,"other","other"
4531,7000,58.466667,22.383333,"other","other"
4531,7500,58.466667,22.383333,"other","other"
4531,8000,58.466667,22.383333,"other","other"
4531,8500,58.466667,22.383333,"other","other"
4531,9000,58.466667,22.383333,"other","other"
4531,9500,58.466667,22.383333,"other","other"
4531,10000,58.466667,22.383333,"other","other"
4531,3500,58.466667,22.383333,"other","other"
4531,4000,58.466667,22.383333,"other","other"
4531,4500,58.466667,22.383333,"other","other"
4531,5000,58.466667,22.383333,"other","other"
4531,1000,58.466667,22.383333,"other","other"
4531,1500,58.466667,22.383333,"other","other"
4531,2000,58.466667,22.383333,"other","other"
4531,2500,58.466667,22.383333,"other","other"
4531,3000,58.466667,22.383333,"other","other"
4532,3000,52.692778,0.339444,"boreal","other"
4532,3500,52.692778,0.339444,"boreal","other"
4532,4000,52.692778,0.339444,"other","other"
4532,2500,52.692778,0.339444,"boreal","other"
4532,500,52.692778,0.339444,"boreal","other"
4532,1000,52.692778,0.339444,"other","other"
4532,1500,52.692778,0.339444,"other","other"
4532,2000,52.692778,0.339444,"boreal","other"
4532,4500,52.692778,0.339444,"other","other"
4532,5000,52.692778,0.339444,"other","other"
4532,5500,52.692778,0.339444,"other","other"
4533,500,52.341145,0.05522,"boreal","other"
4533,3500,52.341145,0.05522,"boreal","other"
4533,1500,52.341145,0.05522,"other","other"
4533,2000,52.341145,0.05522,"boreal","other"
4533,2500,52.341145,0.05522,"boreal","other"
4533,1000,52.341145,0.05522,"other","other"
4533,3000,52.341145,0.05522,"boreal","other"
4539,0,62.133333,22.866667,"boreal","other"
4539,500,62.133333,22.866667,"boreal","other"
4539,1000,62.133333,22.866667,"boreal","other"
4539,6000,62.133333,22.866667,"other","other"
4539,6500,62.133333,22.866667,"other","other"
4539,7000,62.133333,22.866667,"other","other"
4539,7500,62.133333,22.866667,"other","other"
4539,8000,62.133333,22.866667,"other","other"
4539,8500,62.133333,22.866667,"other","other"
4539,9000,62.133333,22.866667,"boreal","other"
4539,9500,62.133333,22.866667,"boreal","other"
4539,1500,62.133333,22.866667,"boreal","other"
4539,2000,62.133333,22.866667,"other","other"
4539,2500,62.133333,22.866667,"boreal","other"
4539,3000,62.133333,22.866667,"other","other"
4539,3500,62.133333,22.866667,"other","other"
4539,4000,62.133333,22.866667,"other","other"
4539,4500,62.133333,22.866667,"other","other"
4539,5000,62.133333,22.866667,"other","other"
4539,5500,62.133333,22.866667,"other","other"
4541,6000,49.75,25.45,"other","other"
4541,7000,49.75,25.45,"other","other"
4541,7500,49.75,25.45,"other","other"
4541,8500,49.75,25.45,"other","other"
4541,500,49.75,25.45,"other","other"
4541,1000,49.75,25.45,"other","other"
4541,1500,49.75,25.45,"other","other"
4541,2000,49.75,25.45,"other","other"
4541,2500,49.75,25.45,"other","other"
4541,3000,49.75,25.45,"other","other"
4541,3500,49.75,25.45,"other","other"
4541,4500,49.75,25.45,"other","other"
4541,5000,49.75,25.45,"other","other"
4541,9000,49.75,25.45,"other","other"
4541,9500,49.75,25.45,"other","other"
4541,10000,49.75,25.45,"other","other"
4542,5000,65.116667,32.633333,"other","other"
4542,3500,65.116667,32.633333,"other","other"
4542,4000,65.116667,32.633333,"other","other"
4542,4500,65.116667,32.633333,"other","other"
4542,500,65.116667,32.633333,"boreal","other"
4542,1000,65.116667,32.633333,"boreal","other"
4542,1500,65.116667,32.633333,"boreal","other"
4542,2000,65.116667,32.633333,"other","other"
4542,2500,65.116667,32.633333,"other","other"
4542,3000,65.116667,32.633333,"other","other"
4542,10000,65.116667,32.633333,"boreal","other"
4542,5500,65.116667,32.633333,"other","other"
4542,6000,65.116667,32.633333,"other","other"
4542,6500,65.116667,32.633333,"boreal","other"
4542,7000,65.116667,32.633333,"boreal","other"
4542,7500,65.116667,32.633333,"boreal","other"
4542,8000,65.116667,32.633333,"other","other"
4542,8500,65.116667,32.633333,"boreal","other"
4542,9000,65.116667,32.633333,"other","other"
4543,1000,63.9,36.25,"boreal","other"
4543,1500,63.9,36.25,"boreal","other"
4543,2000,63.9,36.25,"boreal","other"
4543,2500,63.9,36.25,"boreal","other"
4543,500,63.9,36.25,"other","other"
4543,7500,63.9,36.25,"boreal","other"
4543,8000,63.9,36.25,"boreal","other"
4543,8500,63.9,36.25,"boreal","other"
4543,9000,63.9,36.25,"boreal","other"
4543,3000,63.9,36.25,"boreal","other"
4543,3500,63.9,36.25,"boreal","other"
4543,4000,63.9,36.25,"boreal","other"
4543,4500,63.9,36.25,"boreal","other"
4543,5000,63.9,36.25,"boreal","other"
4543,5500,63.9,36.25,"boreal","other"
4543,6000,63.9,36.25,"boreal","other"
4543,6500,63.9,36.25,"boreal","other"
4543,7000,63.9,36.25,"boreal","other"
4543,9500,63.9,36.25,"boreal","other"
4543,10000,63.9,36.25,"boreal","other"
4545,6500,49.07398,14.347425,"boreal","other"
4545,7000,49.07398,14.347425,"other","other"
4545,5000,49.07398,14.347425,"boreal","other"
4545,5500,49.07398,14.347425,"other","other"
4545,0,49.07398,14.347425,"other","other"
4545,1000,49.07398,14.347425,"other","other"
4545,1500,49.07398,14.347425,"other","other"
4545,2000,49.07398,14.347425,"other","other"
4545,2500,49.07398,14.347425,"other","other"
4545,3500,49.07398,14.347425,"boreal","other"
4545,4500,49.07398,14.347425,"other","other"
4545,9500,49.07398,14.347425,"other","other"
4545,7500,49.07398,14.347425,"other","other"
4545,8500,49.07398,14.347425,"other","other"
4545,9000,49.07398,14.347425,"boreal","other"
4545,10000,49.07398,14.347425,"boreal","other"
4549,2500,46.858333,11.025,"boreal","other"
4549,3500,46.858333,11.025,"boreal","other"
4549,4500,46.858333,11.025,"tundra","other"
4549,5500,46.858333,11.025,"boreal","other"
4549,3000,46.858333,11.025,"boreal","other"
4549,9000,46.858333,11.025,"boreal","other"
4549,9500,46.858333,11.025,"boreal","other"
4549,10000,46.858333,11.025,"boreal","other"
4549,2000,46.858333,11.025,"boreal","other"
4549,6500,46.858333,11.025,"boreal","other"
4549,7000,46.858333,11.025,"boreal","other"
4549,7500,46.858333,11.025,"boreal","other"
4549,8000,46.858333,11.025,"boreal","other"
4549,8500,46.858333,11.025,"boreal","other"
4549,500,46.858333,11.025,"boreal","other"
4549,1000,46.858333,11.025,"boreal","other"
4549,1500,46.858333,11.025,"boreal","other"
4555,1000,45.884722,6.749444,"boreal","other"
4555,1500,45.884722,6.749444,"boreal","other"
4555,2000,45.884722,6.749444,"boreal","other"
4555,2500,45.884722,6.749444,"boreal","other"
4555,500,45.884722,6.749444,"boreal","other"
4555,7500,45.884722,6.749444,"boreal","other"
4555,8000,45.884722,6.749444,"boreal","other"
4555,8500,45.884722,6.749444,"boreal","other"
4555,9000,45.884722,6.749444,"other","other"
4555,3000,45.884722,6.749444,"boreal","other"
4555,3500,45.884722,6.749444,"boreal","other"
4555,4000,45.884722,6.749444,"boreal","other"
4555,4500,45.884722,6.749444,"boreal","other"
4555,5000,45.884722,6.749444,"boreal","other"
4555,5500,45.884722,6.749444,"boreal","other"
4555,6000,45.884722,6.749444,"boreal","other"
4555,6500,45.884722,6.749444,"boreal","other"
4555,7000,45.884722,6.749444,"boreal","other"
4555,10000,45.884722,6.749444,"other","other"
4558,3000,42.574444,-72.508611,"other","other"
4558,1000,42.574444,-72.508611,"other","other"
4558,0,42.574444,-72.508611,"other","other"
4558,500,42.574444,-72.508611,"other","other"
4558,1500,42.574444,-72.508611,"other","other"
4558,2000,42.574444,-72.508611,"other","other"
4558,2500,42.574444,-72.508611,"other","other"
10967,1000,25.74642,-80.58386,"other","other"
10967,3000,25.74642,-80.58386,"other","other"
10967,1500,25.74642,-80.58386,"other","other"
10967,2000,25.74642,-80.58386,"other","other"
10967,2500,25.74642,-80.58386,"other","other"
10967,500,25.74642,-80.58386,"other","other"
10967,0,25.74642,-80.58386,"other","other"
10967,3500,25.74642,-80.58386,"other","other"
10967,4000,25.74642,-80.58386,"other","other"
10967,4500,25.74642,-80.58386,"other","other"
10967,5000,25.74642,-80.58386,"other","other"
10967,5500,25.74642,-80.58386,"other","other"
12023,2500,21.5661,-88.0865,"other","other"
12023,3000,21.5661,-88.0865,"other","other"
12023,3500,21.5661,-88.0865,"other","other"
12023,2000,21.5661,-88.0865,"other","other"
12023,0,21.5661,-88.0865,"other","other"
12023,500,21.5661,-88.0865,"other","other"
12023,1000,21.5661,-88.0865,"other","other"
12023,1500,21.5661,-88.0865,"other","other"
13029,5500,44.5924,-93.4132,"other","other"
13029,6000,44.5924,-93.4132,"other","other"
13029,6500,44.5924,-93.4132,"other","other"
13029,7000,44.5924,-93.4132,"other","other"
13029,1000,44.5924,-93.4132,"other","other"
13029,1500,44.5924,-93.4132,"other","other"
13029,2000,44.5924,-93.4132,"other","other"
13029,2500,44.5924,-93.4132,"other","other"
13029,3000,44.5924,-93.4132,"other","other"
13029,3500,44.5924,-93.4132,"other","other"
13029,4000,44.5924,-93.4132,"other","other"
13029,4500,44.5924,-93.4132,"other","other"
13029,5000,44.5924,-93.4132,"other","other"
13029,9500,44.5924,-93.4132,"other","other"
13029,7500,44.5924,-93.4132,"other","other"
13029,8000,44.5924,-93.4132,"other","other"
13029,8500,44.5924,-93.4132,"other","other"
13032,2500,44.21895,-93.84015,"other","other"
13032,3000,44.21895,-93.84015,"other","other"
13032,3500,44.21895,-93.84015,"other","other"
13032,4000,44.21895,-93.84015,"other","other"
13032,4500,44.21895,-93.84015,"other","other"
13032,7000,44.21895,-93.84015,"other","other"
13032,7500,44.21895,-93.84015,"other","other"
13032,8000,44.21895,-93.84015,"other","other"
13032,8500,44.21895,-93.84015,"other","other"
13032,9000,44.21895,-93.84015,"other","other"
13032,9500,44.21895,-93.84015,"other","other"
13032,10000,44.21895,-93.84015,"other","other"
13032,6000,44.21895,-93.84015,"other","other"
13032,6500,44.21895,-93.84015,"other","other"
13032,5000,44.21895,-93.84015,"other","other"
13032,5500,44.21895,-93.84015,"other","other"
13032,1000,44.21895,-93.84015,"other","other"
13032,1500,44.21895,-93.84015,"other","other"
13032,0,44.21895,-93.84015,"other","other"
13032,500,44.21895,-93.84015,"other","other"
13032,2000,44.21895,-93.84015,"other","other"
13047,0,45.0265,-83.61,"other","other"
13047,500,45.0265,-83.61,"other","other"
13047,5500,45.0265,-83.61,"other","other"
13047,6000,45.0265,-83.61,"other","other"
13047,6500,45.0265,-83.61,"other","other"
13047,7000,45.0265,-83.61,"other","other"
13047,1000,45.0265,-83.61,"other","other"
13047,1500,45.0265,-83.61,"other","other"
13047,2000,45.0265,-83.61,"other","other"
13047,2500,45.0265,-83.61,"other","other"
13047,3000,45.0265,-83.61,"other","other"
13047,3500,45.0265,-83.61,"other","other"
13047,4000,45.0265,-83.61,"other","other"
13047,4500,45.0265,-83.61,"other","other"
13047,5000,45.0265,-83.61,"other","other"
13047,7500,45.0265,-83.61,"other","other"
13047,8000,45.0265,-83.61,"other","other"
13051,4000,46.5986,-96.18675,"other","other"
13051,5500,46.5986,-96.18675,"other","other"
13051,6000,46.5986,-96.18675,"other","other"
13051,4500,46.5986,-96.18675,"other","other"
13051,5000,46.5986,-96.18675,"other","other"
13051,7500,46.5986,-96.18675,"other","other"
13051,8000,46.5986,-96.18675,"other","other"
13051,8500,46.5986,-96.18675,"other","other"
13051,9000,46.5986,-96.18675,"other","other"
13051,2500,46.5986,-96.18675,"other","other"
13051,3000,46.5986,-96.18675,"other","other"
13051,3500,46.5986,-96.18675,"other","other"
13051,6500,46.5986,-96.18675,"other","other"
13051,7000,46.5986,-96.18675,"other","other"
13051,500,46.5986,-96.18675,"other","other"
13051,1000,46.5986,-96.18675,"other","other"
13051,1500,46.5986,-96.18675,"other","other"
13051,2000,46.5986,-96.18675,"other","other"
13053,2500,20.3882,-101.256,"other","other"
13053,3000,20.3882,-101.256,"other","other"
13053,1500,20.3882,-101.256,"other","other"
13053,2000,20.3882,-101.256,"other","other"
13053,0,20.3882,-101.256,"other","other"
13053,500,20.3882,-101.256,"other","other"
13053,1000,20.3882,-101.256,"other","other"
13053,8000,20.3882,-101.256,"other","other"
13053,8500,20.3882,-101.256,"other","other"
13053,9000,20.3882,-101.256,"other","other"
13053,9500,20.3882,-101.256,"other","other"
13053,3500,20.3882,-101.256,"other","other"
13053,4000,20.3882,-101.256,"other","other"
13053,4500,20.3882,-101.256,"other","other"
13053,5000,20.3882,-101.256,"other","other"
13053,5500,20.3882,-101.256,"other","other"
13053,6000,20.3882,-101.256,"other","other"
13053,6500,20.3882,-101.256,"other","other"
13053,7000,20.3882,-101.256,"other","other"
13053,7500,20.3882,-101.256,"other","other"
13053,10000,20.3882,-101.256,"boreal","other"
13060,500,46.30235,-91.166,"other","other"
13060,1000,46.30235,-91.166,"other","other"
13060,0,46.30235,-91.166,"other","other"
13060,2500,46.30235,-91.166,"other","other"
13060,1500,46.30235,-91.166,"other","other"
13060,2000,46.30235,-91.166,"other","other"
13069,1500,46.3815,-91.4935,"other","other"
13069,1000,46.3815,-91.4935,"other","other"
13069,0,46.3815,-91.4935,"other","other"
13069,2000,46.3815,-91.4935,"other","other"
13069,2500,46.3815,-91.4935,"other","other"
13069,500,46.3815,-91.4935,"other","other"
13071,0,45.19145,-90.608,"other","other"
13071,500,45.19145,-90.608,"other","other"
13071,1000,45.19145,-90.608,"other","other"
13071,1500,45.19145,-90.608,"other","other"
13071,2000,45.19145,-90.608,"other","other"
13071,2500,45.19145,-90.608,"other","other"
13073,2500,45.9915,-89.62075,"other","other"
13073,500,45.9915,-89.62075,"other","other"
13073,1000,45.9915,-89.62075,"other","other"
13073,1500,45.9915,-89.62075,"other","other"
13073,0,45.9915,-89.62075,"other","other"
13073,2000,45.9915,-89.62075,"other","other"
13079,0,39.95,140.866667,"other","other"
13079,500,39.95,140.866667,"other","other"
13079,1000,39.95,140.866667,"other","other"
13079,6000,39.95,140.866667,"other","other"
13079,6500,39.95,140.866667,"other","other"
13079,2500,39.95,140.866667,"other","other"
13079,3000,39.95,140.866667,"other","other"
13079,1500,39.95,140.866667,"other","other"
13079,2000,39.95,140.866667,"other","other"
13079,4500,39.95,140.866667,"other","other"
13079,5000,39.95,140.866667,"other","other"
13079,3500,39.95,140.866667,"other","other"
13079,4000,39.95,140.866667,"other","other"
13079,5500,39.95,140.866667,"other","other"
13097,500,46.21517,-89.32082,"other","other"
13097,1000,46.21517,-89.32082,"other","other"
13097,6000,46.21517,-89.32082,"other","other"
13097,6500,46.21517,-89.32082,"other","other"
13097,7000,46.21517,-89.32082,"other","other"
13097,7500,46.21517,-89.32082,"other","other"
13097,8000,46.21517,-89.32082,"other","other"
13097,8500,46.21517,-89.32082,"other","other"
13097,9000,46.21517,-89.32082,"other","other"
13097,9500,46.21517,-89.32082,"other","other"
13097,10000,46.21517,-89.32082,"other","other"
13097,3500,46.21517,-89.32082,"other","other"
13097,4000,46.21517,-89.32082,"other","other"
13097,4500,46.21517,-89.32082,"other","other"
13097,5000,46.21517,-89.32082,"other","other"
13097,5500,46.21517,-89.32082,"other","other"
13097,1500,46.21517,-89.32082,"other","other"
13097,2000,46.21517,-89.32082,"other","other"
13097,2500,46.21517,-89.32082,"other","other"
13097,3000,46.21517,-89.32082,"other","other"
14110,2500,52.95853,-6.425735,"boreal","other"
14110,3000,52.95853,-6.425735,"boreal","other"
14110,3500,52.95853,-6.425735,"other","other"
14110,4000,52.95853,-6.425735,"other","other"
14110,0,52.95853,-6.425735,"boreal","other"
14110,500,52.95853,-6.425735,"boreal","other"
14110,1000,52.95853,-6.425735,"boreal","other"
14110,1500,52.95853,-6.425735,"boreal","other"
14110,2000,52.95853,-6.425735,"boreal","other"
14110,9000,52.95853,-6.425735,"other","other"
14110,9500,52.95853,-6.425735,"other","other"
14110,10000,52.95853,-6.425735,"other","other"
14110,6000,52.95853,-6.425735,"other","other"
14110,4500,52.95853,-6.425735,"other","other"
14110,5000,52.95853,-6.425735,"other","other"
14110,5500,52.95853,-6.425735,"other","other"
14110,8000,52.95853,-6.425735,"other","other"
14110,6500,52.95853,-6.425735,"other","other"
14110,7000,52.95853,-6.425735,"other","other"
14110,7500,52.95853,-6.425735,"other","other"
14110,8500,52.95853,-6.425735,"other","other"
14125,1000,53.32469,-7.98346,"boreal","other"
14125,3000,53.32469,-7.98346,"boreal","other"
14125,1500,53.32469,-7.98346,"boreal","other"
14125,2000,53.32469,-7.98346,"boreal","other"
14125,2500,53.32469,-7.98346,"other","other"
14125,3500,53.32469,-7.98346,"boreal","other"
14125,4000,53.32469,-7.98346,"other","other"
14125,5000,53.32469,-7.98346,"other","other"
14134,1000,35.51763,135.88674,"other","other"
14134,3000,35.51763,135.88674,"other","other"
14134,1500,35.51763,135.88674,"other","other"
14134,2000,35.51763,135.88674,"other","other"
14134,2500,35.51763,135.88674,"other","other"
14134,7000,35.51763,135.88674,"other","other"
14134,7500,35.51763,135.88674,"other","other"
14134,8000,35.51763,135.88674,"other","other"
14134,8500,35.51763,135.88674,"other","other"
14134,9000,35.51763,135.88674,"other","other"
14134,9500,35.51763,135.88674,"other","other"
14134,3500,35.51763,135.88674,"other","other"
14134,4000,35.51763,135.88674,"other","other"
14134,4500,35.51763,135.88674,"other","other"
14134,5000,35.51763,135.88674,"other","other"
14134,5500,35.51763,135.88674,"other","other"
14134,6000,35.51763,135.88674,"other","other"
14134,6500,35.51763,135.88674,"other","other"
14134,0,35.51763,135.88674,"other","other"
14134,500,35.51763,135.88674,"other","other"
14177,4500,53.32062,-7.63069,"boreal","other"
14177,5000,53.32062,-7.63069,"boreal","other"
14177,5500,53.32062,-7.63069,"boreal","other"
14177,6000,53.32062,-7.63069,"boreal","other"
14177,0,53.32062,-7.63069,"boreal","other"
14177,500,53.32062,-7.63069,"boreal","other"
14177,1000,53.32062,-7.63069,"boreal","other"
14177,1500,53.32062,-7.63069,"boreal","other"
14177,2000,53.32062,-7.63069,"boreal","other"
14177,2500,53.32062,-7.63069,"boreal","other"
14177,3000,53.32062,-7.63069,"boreal","other"
14177,3500,53.32062,-7.63069,"boreal","other"
14177,4000,53.32062,-7.63069,"boreal","other"
14177,10000,53.32062,-7.63069,"boreal","other"
14177,7500,53.32062,-7.63069,"boreal","other"
14177,8000,53.32062,-7.63069,"boreal","other"
14177,6500,53.32062,-7.63069,"boreal","other"
14177,7000,53.32062,-7.63069,"boreal","other"
14177,9500,53.32062,-7.63069,"boreal","other"
14177,8500,53.32062,-7.63069,"boreal","other"
14177,9000,53.32062,-7.63069,"boreal","other"
14270,500,45.19932,-94.878745,"other","other"
14270,1500,45.19932,-94.878745,"other","other"
14270,1000,45.19932,-94.878745,"other","other"
14274,500,53.76021,-9.56165,"boreal","other"
14274,1000,53.76021,-9.56165,"boreal","other"
